id,sample,target,action,response,action_text,exclude
38glj4t4jyp5oatf57bez8v3,PJ,WJ,3,0,attend or organise a protest rally,TRUE
38glj4t4jyp5oatf57bez8v3,PJ,WJ,4,0,attend or organise a protest march,TRUE
38glj4t4jyp5oatf57bez8v3,PJ,WJ,5,0,"refuse to honour national symbols and traditions (e.g., refusing to sing the national anthem) until the bill is abandoned",TRUE
38glj4t4jyp5oatf57bez8v3,PJ,WJ,6,0,donate to political parties who oppose the bill,TRUE
38glj4t4jyp5oatf57bez8v3,PJ,WJ,7,0,enter and refuse to leave a building (occupation),TRUE
38glj4t4jyp5oatf57bez8v3,PJ,WJ,8,0,refuse to work (strike),TRUE
38glj4t4jyp5oatf57bez8v3,PJ,WJ,9,0,deface flags or other national symbols,TRUE
38glj4t4jyp5oatf57bez8v3,PJ,WJ,10,1,join or form a group of activists who oppose the bill,TRUE
38glj4t4jyp5oatf57bez8v3,PJ,WJ,11,1,do not buy goods or services from companies who support the bill (consumers' boycott),TRUE
38glj4t4jyp5oatf57bez8v3,PJ,WJ,12,1,hold meetings to inform the public,TRUE
38glj4t4jyp5oatf57bez8v3,PJ,WJ,13,0,"visit people in their homes to convince them about the issue (canvassing, door knocking)",TRUE
38glj4t4jyp5oatf57bez8v3,PJ,WJ,14,1,donate to activist groups who oppose the bill,TRUE
38glj4t4jyp5oatf57bez8v3,PJ,WJ,15,0,mock or insult individuals who support the bill,TRUE
38glj4t4jyp5oatf57bez8v3,PJ,WJ,16,0,"pay for adverts on social media (e.g., Facebook, Twitter, Instagram) to influence public opinion",TRUE
38glj4t4jyp5oatf57bez8v3,PJ,WJ,17,0,"stand or sit in a building and refuse to leave (stand-in, sit-in)",TRUE
38glj4t4jyp5oatf57bez8v3,PJ,WJ,18,1,"use social media (e.g., Facebook, Twitter, Instagram) to influence the public",TRUE
38glj4t4jyp5oatf57bez8v3,PJ,WJ,19,0,paste up posters with political messages in places where it is allowed and encouraged,TRUE
38glj4t4jyp5oatf57bez8v3,PJ,WJ,20,1,make a public speech,TRUE
38glj4t4jyp5oatf57bez8v3,PJ,WJ,21,0,spray paint political messages in public places,TRUE
38glj4t4jyp5oatf57bez8v3,PJ,WJ,22,0,paste up posters with political messages in places where it is not allowed or encouraged,TRUE
38glj4t4jyp5oatf57bez8v3,PJ,WJ,23,1,hold meetings to influence the public,TRUE
38glj4t4jyp5oatf57bez8v3,PJ,WJ,24,0,refuse to cooperate with the police and other government agencies,TRUE
38glj4t4jyp5oatf57bez8v3,PJ,WJ,25,1,participate in a public meeting of representatives and elected officials,TRUE
2wnb5mszdjppgk3ku8kdtljo,WJ,PJ,1,0,"disrupt traffic (e.g., blocking roads)",FALSE
2wnb5mszdjppgk3ku8kdtljo,WJ,PJ,2,1,refuse to accept honours or awards in protest,FALSE
2wnb5mszdjppgk3ku8kdtljo,WJ,PJ,3,1,attend or organise a protest rally,FALSE
2wnb5mszdjppgk3ku8kdtljo,WJ,PJ,4,1,attend or organise a protest march,FALSE
2wnb5mszdjppgk3ku8kdtljo,WJ,PJ,5,1,"refuse to honour national symbols and traditions (e.g., refusing to sing the national anthem) until the bill is abandoned",FALSE
2wnb5mszdjppgk3ku8kdtljo,WJ,PJ,6,0,donate to political parties who oppose the bill,FALSE
2wnb5mszdjppgk3ku8kdtljo,WJ,PJ,7,0,enter and refuse to leave a building (occupation),FALSE
2wnb5mszdjppgk3ku8kdtljo,WJ,PJ,8,1,refuse to work (strike),FALSE
2wnb5mszdjppgk3ku8kdtljo,WJ,PJ,9,0,deface flags or other national symbols,FALSE
2wnb5mszdjppgk3ku8kdtljo,WJ,PJ,10,0,join or form a group of activists who oppose the bill,FALSE
2wnb5mszdjppgk3ku8kdtljo,WJ,PJ,11,1,do not buy goods or services from companies who support the bill (consumers' boycott),FALSE
2wnb5mszdjppgk3ku8kdtljo,WJ,PJ,12,1,hold meetings to inform the public,FALSE
2wnb5mszdjppgk3ku8kdtljo,WJ,PJ,13,0,"visit people in their homes to convince them about the issue (canvassing, door knocking)",FALSE
2wnb5mszdjppgk3ku8kdtljo,WJ,PJ,14,1,donate to activist groups who oppose the bill,FALSE
2wnb5mszdjppgk3ku8kdtljo,WJ,PJ,15,0,mock or insult individuals who support the bill,FALSE
2wnb5mszdjppgk3ku8kdtljo,WJ,PJ,16,1,"pay for adverts on social media (e.g., Facebook, Twitter, Instagram) to influence public opinion",FALSE
2wnb5mszdjppgk3ku8kdtljo,WJ,PJ,17,0,"stand or sit in a building and refuse to leave (stand-in, sit-in)",FALSE
2wnb5mszdjppgk3ku8kdtljo,WJ,PJ,18,1,"use social media (e.g., Facebook, Twitter, Instagram) to influence the public",FALSE
2wnb5mszdjppgk3ku8kdtljo,WJ,PJ,19,0,paste up posters with political messages in places where it is allowed and encouraged,FALSE
2wnb5mszdjppgk3ku8kdtljo,WJ,PJ,20,1,make a public speech,FALSE
2wnb5mszdjppgk3ku8kdtljo,WJ,PJ,21,0,spray paint political messages in public places,FALSE
2wnb5mszdjppgk3ku8kdtljo,WJ,PJ,22,0,paste up posters with political messages in places where it is not allowed or encouraged,FALSE
2wnb5mszdjppgk3ku8kdtljo,WJ,PJ,23,1,hold meetings to influence the public,FALSE
2wnb5mszdjppgk3ku8kdtljo,WJ,PJ,24,0,refuse to cooperate with the police and other government agencies,FALSE
2wnb5mszdjppgk3ku8kdtljo,WJ,PJ,25,1,participate in a public meeting of representatives and elected officials,FALSE
nnm7t89s1iw63e8t4oi68ar9,PJ,PJ,1,0,"disrupt traffic (e.g., blocking roads)",FALSE
nnm7t89s1iw63e8t4oi68ar9,PJ,PJ,2,0,refuse to accept honours or awards in protest,FALSE
nnm7t89s1iw63e8t4oi68ar9,PJ,PJ,3,0,attend or organise a protest rally,FALSE
nnm7t89s1iw63e8t4oi68ar9,PJ,PJ,4,0,attend or organise a protest march,FALSE
nnm7t89s1iw63e8t4oi68ar9,PJ,PJ,5,0,"refuse to honour national symbols and traditions (e.g., refusing to sing the national anthem) until the bill is abandoned",FALSE
nnm7t89s1iw63e8t4oi68ar9,PJ,PJ,6,0,donate to political parties who oppose the bill,FALSE
nnm7t89s1iw63e8t4oi68ar9,PJ,PJ,7,0,enter and refuse to leave a building (occupation),FALSE
nnm7t89s1iw63e8t4oi68ar9,PJ,PJ,8,1,refuse to work (strike),FALSE
nnm7t89s1iw63e8t4oi68ar9,PJ,PJ,9,0,deface flags or other national symbols,FALSE
nnm7t89s1iw63e8t4oi68ar9,PJ,PJ,10,0,join or form a group of activists who oppose the bill,FALSE
nnm7t89s1iw63e8t4oi68ar9,PJ,PJ,11,1,do not buy goods or services from companies who support the bill (consumers' boycott),FALSE
nnm7t89s1iw63e8t4oi68ar9,PJ,PJ,12,1,hold meetings to inform the public,FALSE
nnm7t89s1iw63e8t4oi68ar9,PJ,PJ,13,0,"visit people in their homes to convince them about the issue (canvassing, door knocking)",FALSE
nnm7t89s1iw63e8t4oi68ar9,PJ,PJ,14,0,donate to activist groups who oppose the bill,FALSE
nnm7t89s1iw63e8t4oi68ar9,PJ,PJ,15,0,mock or insult individuals who support the bill,FALSE
nnm7t89s1iw63e8t4oi68ar9,PJ,PJ,16,0,"pay for adverts on social media (e.g., Facebook, Twitter, Instagram) to influence public opinion",FALSE
nnm7t89s1iw63e8t4oi68ar9,PJ,PJ,17,0,"stand or sit in a building and refuse to leave (stand-in, sit-in)",FALSE
nnm7t89s1iw63e8t4oi68ar9,PJ,PJ,18,0,"use social media (e.g., Facebook, Twitter, Instagram) to influence the public",FALSE
nnm7t89s1iw63e8t4oi68ar9,PJ,PJ,19,0,paste up posters with political messages in places where it is allowed and encouraged,FALSE
nnm7t89s1iw63e8t4oi68ar9,PJ,PJ,20,0,make a public speech,FALSE
nnm7t89s1iw63e8t4oi68ar9,PJ,PJ,21,0,spray paint political messages in public places,FALSE
nnm7t89s1iw63e8t4oi68ar9,PJ,PJ,22,0,paste up posters with political messages in places where it is not allowed or encouraged,FALSE
nnm7t89s1iw63e8t4oi68ar9,PJ,PJ,23,0,hold meetings to influence the public,FALSE
nnm7t89s1iw63e8t4oi68ar9,PJ,PJ,24,0,refuse to cooperate with the police and other government agencies,FALSE
nnm7t89s1iw63e8t4oi68ar9,PJ,PJ,25,1,participate in a public meeting of representatives and elected officials,FALSE
4fnbt8oc9rq0t4b2i3fh7fxf,PJ,WJ,1,0,"disrupt traffic (e.g., blocking roads)",FALSE
4fnbt8oc9rq0t4b2i3fh7fxf,PJ,WJ,2,1,refuse to accept honours or awards in protest,FALSE
4fnbt8oc9rq0t4b2i3fh7fxf,PJ,WJ,3,1,attend or organise a protest rally,FALSE
4fnbt8oc9rq0t4b2i3fh7fxf,PJ,WJ,4,1,attend or organise a protest march,FALSE
4fnbt8oc9rq0t4b2i3fh7fxf,PJ,WJ,5,1,"refuse to honour national symbols and traditions (e.g., refusing to sing the national anthem) until the bill is abandoned",FALSE
4fnbt8oc9rq0t4b2i3fh7fxf,PJ,WJ,6,1,donate to political parties who oppose the bill,FALSE
4fnbt8oc9rq0t4b2i3fh7fxf,PJ,WJ,7,0,enter and refuse to leave a building (occupation),FALSE
4fnbt8oc9rq0t4b2i3fh7fxf,PJ,WJ,8,1,refuse to work (strike),FALSE
4fnbt8oc9rq0t4b2i3fh7fxf,PJ,WJ,9,1,deface flags or other national symbols,FALSE
4fnbt8oc9rq0t4b2i3fh7fxf,PJ,WJ,10,1,join or form a group of activists who oppose the bill,FALSE
4fnbt8oc9rq0t4b2i3fh7fxf,PJ,WJ,11,1,do not buy goods or services from companies who support the bill (consumers' boycott),FALSE
4fnbt8oc9rq0t4b2i3fh7fxf,PJ,WJ,12,1,hold meetings to inform the public,FALSE
4fnbt8oc9rq0t4b2i3fh7fxf,PJ,WJ,13,1,"visit people in their homes to convince them about the issue (canvassing, door knocking)",FALSE
4fnbt8oc9rq0t4b2i3fh7fxf,PJ,WJ,14,1,donate to activist groups who oppose the bill,FALSE
4fnbt8oc9rq0t4b2i3fh7fxf,PJ,WJ,15,0,mock or insult individuals who support the bill,FALSE
4fnbt8oc9rq0t4b2i3fh7fxf,PJ,WJ,16,1,"pay for adverts on social media (e.g., Facebook, Twitter, Instagram) to influence public opinion",FALSE
4fnbt8oc9rq0t4b2i3fh7fxf,PJ,WJ,17,1,"stand or sit in a building and refuse to leave (stand-in, sit-in)",FALSE
4fnbt8oc9rq0t4b2i3fh7fxf,PJ,WJ,18,1,"use social media (e.g., Facebook, Twitter, Instagram) to influence the public",FALSE
4fnbt8oc9rq0t4b2i3fh7fxf,PJ,WJ,19,1,paste up posters with political messages in places where it is allowed and encouraged,FALSE
4fnbt8oc9rq0t4b2i3fh7fxf,PJ,WJ,20,1,make a public speech,FALSE
4fnbt8oc9rq0t4b2i3fh7fxf,PJ,WJ,21,0,spray paint political messages in public places,FALSE
4fnbt8oc9rq0t4b2i3fh7fxf,PJ,WJ,22,1,paste up posters with political messages in places where it is not allowed or encouraged,FALSE
4fnbt8oc9rq0t4b2i3fh7fxf,PJ,WJ,23,1,hold meetings to influence the public,FALSE
4fnbt8oc9rq0t4b2i3fh7fxf,PJ,WJ,24,0,refuse to cooperate with the police and other government agencies,FALSE
4fnbt8oc9rq0t4b2i3fh7fxf,PJ,WJ,25,1,participate in a public meeting of representatives and elected officials,FALSE
uubdxerjyjh3nv6q6mhf0v4w,WJ,PJ,1,0,"disrupt traffic (e.g., blocking roads)",FALSE
uubdxerjyjh3nv6q6mhf0v4w,WJ,PJ,2,1,refuse to accept honours or awards in protest,FALSE
uubdxerjyjh3nv6q6mhf0v4w,WJ,PJ,3,1,attend or organise a protest rally,FALSE
uubdxerjyjh3nv6q6mhf0v4w,WJ,PJ,4,1,attend or organise a protest march,FALSE
uubdxerjyjh3nv6q6mhf0v4w,WJ,PJ,5,1,"refuse to honour national symbols and traditions (e.g., refusing to sing the national anthem) until the bill is abandoned",FALSE
uubdxerjyjh3nv6q6mhf0v4w,WJ,PJ,6,1,donate to political parties who oppose the bill,FALSE
uubdxerjyjh3nv6q6mhf0v4w,WJ,PJ,7,0,enter and refuse to leave a building (occupation),FALSE
uubdxerjyjh3nv6q6mhf0v4w,WJ,PJ,8,1,refuse to work (strike),FALSE
uubdxerjyjh3nv6q6mhf0v4w,WJ,PJ,9,0,deface flags or other national symbols,FALSE
uubdxerjyjh3nv6q6mhf0v4w,WJ,PJ,10,1,join or form a group of activists who oppose the bill,FALSE
uubdxerjyjh3nv6q6mhf0v4w,WJ,PJ,11,1,do not buy goods or services from companies who support the bill (consumers' boycott),FALSE
uubdxerjyjh3nv6q6mhf0v4w,WJ,PJ,12,1,hold meetings to inform the public,FALSE
uubdxerjyjh3nv6q6mhf0v4w,WJ,PJ,13,1,"visit people in their homes to convince them about the issue (canvassing, door knocking)",FALSE
uubdxerjyjh3nv6q6mhf0v4w,WJ,PJ,14,1,donate to activist groups who oppose the bill,FALSE
uubdxerjyjh3nv6q6mhf0v4w,WJ,PJ,15,0,mock or insult individuals who support the bill,FALSE
uubdxerjyjh3nv6q6mhf0v4w,WJ,PJ,16,1,"pay for adverts on social media (e.g., Facebook, Twitter, Instagram) to influence public opinion",FALSE
uubdxerjyjh3nv6q6mhf0v4w,WJ,PJ,17,0,"stand or sit in a building and refuse to leave (stand-in, sit-in)",FALSE
uubdxerjyjh3nv6q6mhf0v4w,WJ,PJ,18,1,"use social media (e.g., Facebook, Twitter, Instagram) to influence the public",FALSE
uubdxerjyjh3nv6q6mhf0v4w,WJ,PJ,19,1,paste up posters with political messages in places where it is allowed and encouraged,FALSE
uubdxerjyjh3nv6q6mhf0v4w,WJ,PJ,20,1,make a public speech,FALSE
uubdxerjyjh3nv6q6mhf0v4w,WJ,PJ,21,0,spray paint political messages in public places,FALSE
uubdxerjyjh3nv6q6mhf0v4w,WJ,PJ,22,0,paste up posters with political messages in places where it is not allowed or encouraged,FALSE
uubdxerjyjh3nv6q6mhf0v4w,WJ,PJ,23,1,hold meetings to influence the public,FALSE
uubdxerjyjh3nv6q6mhf0v4w,WJ,PJ,24,0,refuse to cooperate with the police and other government agencies,FALSE
uubdxerjyjh3nv6q6mhf0v4w,WJ,PJ,25,1,participate in a public meeting of representatives and elected officials,FALSE
uxslhhyzgz7ou3evk77rzp77,PJ,PJ,1,0,"disrupt traffic (e.g., blocking roads)",FALSE
uxslhhyzgz7ou3evk77rzp77,PJ,PJ,2,1,refuse to accept honours or awards in protest,FALSE
uxslhhyzgz7ou3evk77rzp77,PJ,PJ,3,0,attend or organise a protest rally,FALSE
uxslhhyzgz7ou3evk77rzp77,PJ,PJ,4,0,attend or organise a protest march,FALSE
uxslhhyzgz7ou3evk77rzp77,PJ,PJ,5,1,"refuse to honour national symbols and traditions (e.g., refusing to sing the national anthem) until the bill is abandoned",FALSE
uxslhhyzgz7ou3evk77rzp77,PJ,PJ,6,1,donate to political parties who oppose the bill,FALSE
uxslhhyzgz7ou3evk77rzp77,PJ,PJ,7,0,enter and refuse to leave a building (occupation),FALSE
uxslhhyzgz7ou3evk77rzp77,PJ,PJ,8,0,refuse to work (strike),FALSE
uxslhhyzgz7ou3evk77rzp77,PJ,PJ,9,0,deface flags or other national symbols,FALSE
uxslhhyzgz7ou3evk77rzp77,PJ,PJ,10,1,join or form a group of activists who oppose the bill,FALSE
uxslhhyzgz7ou3evk77rzp77,PJ,PJ,11,1,do not buy goods or services from companies who support the bill (consumers' boycott),FALSE
uxslhhyzgz7ou3evk77rzp77,PJ,PJ,12,1,hold meetings to inform the public,FALSE
uxslhhyzgz7ou3evk77rzp77,PJ,PJ,13,0,"visit people in their homes to convince them about the issue (canvassing, door knocking)",FALSE
uxslhhyzgz7ou3evk77rzp77,PJ,PJ,14,1,donate to activist groups who oppose the bill,FALSE
uxslhhyzgz7ou3evk77rzp77,PJ,PJ,15,0,mock or insult individuals who support the bill,FALSE
uxslhhyzgz7ou3evk77rzp77,PJ,PJ,16,1,"pay for adverts on social media (e.g., Facebook, Twitter, Instagram) to influence public opinion",FALSE
uxslhhyzgz7ou3evk77rzp77,PJ,PJ,17,0,"stand or sit in a building and refuse to leave (stand-in, sit-in)",FALSE
uxslhhyzgz7ou3evk77rzp77,PJ,PJ,18,1,"use social media (e.g., Facebook, Twitter, Instagram) to influence the public",FALSE
uxslhhyzgz7ou3evk77rzp77,PJ,PJ,19,1,paste up posters with political messages in places where it is allowed and encouraged,FALSE
uxslhhyzgz7ou3evk77rzp77,PJ,PJ,20,1,make a public speech,FALSE
uxslhhyzgz7ou3evk77rzp77,PJ,PJ,21,0,spray paint political messages in public places,FALSE
uxslhhyzgz7ou3evk77rzp77,PJ,PJ,22,0,paste up posters with political messages in places where it is not allowed or encouraged,FALSE
uxslhhyzgz7ou3evk77rzp77,PJ,PJ,23,1,hold meetings to influence the public,FALSE
uxslhhyzgz7ou3evk77rzp77,PJ,PJ,24,0,refuse to cooperate with the police and other government agencies,FALSE
uxslhhyzgz7ou3evk77rzp77,PJ,PJ,25,1,participate in a public meeting of representatives and elected officials,FALSE
dz6hu5iuxz6kplj2b7icws8f,WJ,WJ,1,0,"disrupt traffic (e.g., blocking roads)",FALSE
dz6hu5iuxz6kplj2b7icws8f,WJ,WJ,2,1,refuse to accept honours or awards in protest,FALSE
dz6hu5iuxz6kplj2b7icws8f,WJ,WJ,3,1,attend or organise a protest rally,FALSE
dz6hu5iuxz6kplj2b7icws8f,WJ,WJ,4,1,attend or organise a protest march,FALSE
dz6hu5iuxz6kplj2b7icws8f,WJ,WJ,5,1,"refuse to honour national symbols and traditions (e.g., refusing to sing the national anthem) until the bill is abandoned",FALSE
dz6hu5iuxz6kplj2b7icws8f,WJ,WJ,6,1,donate to political parties who oppose the bill,FALSE
dz6hu5iuxz6kplj2b7icws8f,WJ,WJ,7,0,enter and refuse to leave a building (occupation),FALSE
dz6hu5iuxz6kplj2b7icws8f,WJ,WJ,8,1,refuse to work (strike),FALSE
dz6hu5iuxz6kplj2b7icws8f,WJ,WJ,9,1,deface flags or other national symbols,FALSE
dz6hu5iuxz6kplj2b7icws8f,WJ,WJ,10,1,join or form a group of activists who oppose the bill,FALSE
dz6hu5iuxz6kplj2b7icws8f,WJ,WJ,11,1,do not buy goods or services from companies who support the bill (consumers' boycott),FALSE
dz6hu5iuxz6kplj2b7icws8f,WJ,WJ,12,1,hold meetings to inform the public,FALSE
dz6hu5iuxz6kplj2b7icws8f,WJ,WJ,13,1,"visit people in their homes to convince them about the issue (canvassing, door knocking)",FALSE
dz6hu5iuxz6kplj2b7icws8f,WJ,WJ,14,1,donate to activist groups who oppose the bill,FALSE
dz6hu5iuxz6kplj2b7icws8f,WJ,WJ,15,0,mock or insult individuals who support the bill,FALSE
dz6hu5iuxz6kplj2b7icws8f,WJ,WJ,16,1,"pay for adverts on social media (e.g., Facebook, Twitter, Instagram) to influence public opinion",FALSE
dz6hu5iuxz6kplj2b7icws8f,WJ,WJ,17,0,"stand or sit in a building and refuse to leave (stand-in, sit-in)",FALSE
dz6hu5iuxz6kplj2b7icws8f,WJ,WJ,18,1,"use social media (e.g., Facebook, Twitter, Instagram) to influence the public",FALSE
dz6hu5iuxz6kplj2b7icws8f,WJ,WJ,19,1,paste up posters with political messages in places where it is allowed and encouraged,FALSE
dz6hu5iuxz6kplj2b7icws8f,WJ,WJ,20,1,make a public speech,FALSE
dz6hu5iuxz6kplj2b7icws8f,WJ,WJ,21,0,spray paint political messages in public places,FALSE
dz6hu5iuxz6kplj2b7icws8f,WJ,WJ,22,1,paste up posters with political messages in places where it is not allowed or encouraged,FALSE
dz6hu5iuxz6kplj2b7icws8f,WJ,WJ,23,1,hold meetings to influence the public,FALSE
dz6hu5iuxz6kplj2b7icws8f,WJ,WJ,24,0,refuse to cooperate with the police and other government agencies,FALSE
dz6hu5iuxz6kplj2b7icws8f,WJ,WJ,25,1,participate in a public meeting of representatives and elected officials,FALSE
1m6frjxrofqf7wrhmuan374v,PJ,PJ,1,0,"disrupt traffic (e.g., blocking roads)",FALSE
1m6frjxrofqf7wrhmuan374v,PJ,PJ,2,1,refuse to accept honours or awards in protest,FALSE
1m6frjxrofqf7wrhmuan374v,PJ,PJ,3,1,attend or organise a protest rally,FALSE
1m6frjxrofqf7wrhmuan374v,PJ,PJ,4,1,attend or organise a protest march,FALSE
1m6frjxrofqf7wrhmuan374v,PJ,PJ,5,1,"refuse to honour national symbols and traditions (e.g., refusing to sing the national anthem) until the bill is abandoned",FALSE
1m6frjxrofqf7wrhmuan374v,PJ,PJ,6,1,donate to political parties who oppose the bill,FALSE
1m6frjxrofqf7wrhmuan374v,PJ,PJ,7,0,enter and refuse to leave a building (occupation),FALSE
1m6frjxrofqf7wrhmuan374v,PJ,PJ,8,1,refuse to work (strike),FALSE
1m6frjxrofqf7wrhmuan374v,PJ,PJ,9,0,deface flags or other national symbols,FALSE
1m6frjxrofqf7wrhmuan374v,PJ,PJ,10,1,join or form a group of activists who oppose the bill,FALSE
1m6frjxrofqf7wrhmuan374v,PJ,PJ,11,1,do not buy goods or services from companies who support the bill (consumers' boycott),FALSE
1m6frjxrofqf7wrhmuan374v,PJ,PJ,12,1,hold meetings to inform the public,FALSE
1m6frjxrofqf7wrhmuan374v,PJ,PJ,13,1,"visit people in their homes to convince them about the issue (canvassing, door knocking)",FALSE
1m6frjxrofqf7wrhmuan374v,PJ,PJ,14,1,donate to activist groups who oppose the bill,FALSE
1m6frjxrofqf7wrhmuan374v,PJ,PJ,15,0,mock or insult individuals who support the bill,FALSE
1m6frjxrofqf7wrhmuan374v,PJ,PJ,16,0,"pay for adverts on social media (e.g., Facebook, Twitter, Instagram) to influence public opinion",FALSE
1m6frjxrofqf7wrhmuan374v,PJ,PJ,17,1,"stand or sit in a building and refuse to leave (stand-in, sit-in)",FALSE
1m6frjxrofqf7wrhmuan374v,PJ,PJ,18,1,"use social media (e.g., Facebook, Twitter, Instagram) to influence the public",FALSE
1m6frjxrofqf7wrhmuan374v,PJ,PJ,19,1,paste up posters with political messages in places where it is allowed and encouraged,FALSE
1m6frjxrofqf7wrhmuan374v,PJ,PJ,20,1,make a public speech,FALSE
1m6frjxrofqf7wrhmuan374v,PJ,PJ,21,0,spray paint political messages in public places,FALSE
1m6frjxrofqf7wrhmuan374v,PJ,PJ,22,0,paste up posters with political messages in places where it is not allowed or encouraged,FALSE
1m6frjxrofqf7wrhmuan374v,PJ,PJ,23,1,hold meetings to influence the public,FALSE
1m6frjxrofqf7wrhmuan374v,PJ,PJ,24,1,refuse to cooperate with the police and other government agencies,FALSE
1m6frjxrofqf7wrhmuan374v,PJ,PJ,25,1,participate in a public meeting of representatives and elected officials,FALSE
b6gjpqv5e1z0mjgrnm42dc8r,WJ,WJ,1,0,"disrupt traffic (e.g., blocking roads)",FALSE
b6gjpqv5e1z0mjgrnm42dc8r,WJ,WJ,2,1,refuse to accept honours or awards in protest,FALSE
b6gjpqv5e1z0mjgrnm42dc8r,WJ,WJ,3,1,attend or organise a protest rally,FALSE
b6gjpqv5e1z0mjgrnm42dc8r,WJ,WJ,4,1,attend or organise a protest march,FALSE
b6gjpqv5e1z0mjgrnm42dc8r,WJ,WJ,5,0,"refuse to honour national symbols and traditions (e.g., refusing to sing the national anthem) until the bill is abandoned",FALSE
b6gjpqv5e1z0mjgrnm42dc8r,WJ,WJ,6,1,donate to political parties who oppose the bill,FALSE
b6gjpqv5e1z0mjgrnm42dc8r,WJ,WJ,7,0,enter and refuse to leave a building (occupation),FALSE
b6gjpqv5e1z0mjgrnm42dc8r,WJ,WJ,8,1,refuse to work (strike),FALSE
b6gjpqv5e1z0mjgrnm42dc8r,WJ,WJ,9,0,deface flags or other national symbols,FALSE
b6gjpqv5e1z0mjgrnm42dc8r,WJ,WJ,10,1,join or form a group of activists who oppose the bill,FALSE
b6gjpqv5e1z0mjgrnm42dc8r,WJ,WJ,11,1,do not buy goods or services from companies who support the bill (consumers' boycott),FALSE
b6gjpqv5e1z0mjgrnm42dc8r,WJ,WJ,12,1,hold meetings to inform the public,FALSE
b6gjpqv5e1z0mjgrnm42dc8r,WJ,WJ,13,1,"visit people in their homes to convince them about the issue (canvassing, door knocking)",FALSE
b6gjpqv5e1z0mjgrnm42dc8r,WJ,WJ,14,1,donate to activist groups who oppose the bill,FALSE
b6gjpqv5e1z0mjgrnm42dc8r,WJ,WJ,15,0,mock or insult individuals who support the bill,FALSE
b6gjpqv5e1z0mjgrnm42dc8r,WJ,WJ,16,0,"pay for adverts on social media (e.g., Facebook, Twitter, Instagram) to influence public opinion",FALSE
b6gjpqv5e1z0mjgrnm42dc8r,WJ,WJ,17,0,"stand or sit in a building and refuse to leave (stand-in, sit-in)",FALSE
b6gjpqv5e1z0mjgrnm42dc8r,WJ,WJ,18,1,"use social media (e.g., Facebook, Twitter, Instagram) to influence the public",FALSE
b6gjpqv5e1z0mjgrnm42dc8r,WJ,WJ,19,1,paste up posters with political messages in places where it is allowed and encouraged,FALSE
b6gjpqv5e1z0mjgrnm42dc8r,WJ,WJ,20,1,make a public speech,FALSE
b6gjpqv5e1z0mjgrnm42dc8r,WJ,WJ,21,0,spray paint political messages in public places,FALSE
b6gjpqv5e1z0mjgrnm42dc8r,WJ,WJ,22,0,paste up posters with political messages in places where it is not allowed or encouraged,FALSE
b6gjpqv5e1z0mjgrnm42dc8r,WJ,WJ,23,1,hold meetings to influence the public,FALSE
b6gjpqv5e1z0mjgrnm42dc8r,WJ,WJ,24,0,refuse to cooperate with the police and other government agencies,FALSE
b6gjpqv5e1z0mjgrnm42dc8r,WJ,WJ,25,1,participate in a public meeting of representatives and elected officials,FALSE
vmqmbv8s3rhrkqxp0v6svqvm,PJ,WJ,1,1,"disrupt traffic (e.g., blocking roads)",TRUE
vmqmbv8s3rhrkqxp0v6svqvm,PJ,WJ,2,1,refuse to accept honours or awards in protest,TRUE
vmqmbv8s3rhrkqxp0v6svqvm,PJ,WJ,3,1,attend or organise a protest rally,TRUE
vmqmbv8s3rhrkqxp0v6svqvm,PJ,WJ,4,1,attend or organise a protest march,TRUE
vmqmbv8s3rhrkqxp0v6svqvm,PJ,WJ,5,1,"refuse to honour national symbols and traditions (e.g., refusing to sing the national anthem) until the bill is abandoned",TRUE
vmqmbv8s3rhrkqxp0v6svqvm,PJ,WJ,6,1,donate to political parties who oppose the bill,TRUE
vmqmbv8s3rhrkqxp0v6svqvm,PJ,WJ,7,1,enter and refuse to leave a building (occupation),TRUE
vmqmbv8s3rhrkqxp0v6svqvm,PJ,WJ,8,1,refuse to work (strike),TRUE
vmqmbv8s3rhrkqxp0v6svqvm,PJ,WJ,9,0,deface flags or other national symbols,TRUE
vmqmbv8s3rhrkqxp0v6svqvm,PJ,WJ,10,1,join or form a group of activists who oppose the bill,TRUE
vmqmbv8s3rhrkqxp0v6svqvm,PJ,WJ,11,1,do not buy goods or services from companies who support the bill (consumers' boycott),TRUE
vmqmbv8s3rhrkqxp0v6svqvm,PJ,WJ,12,1,hold meetings to inform the public,TRUE
vmqmbv8s3rhrkqxp0v6svqvm,PJ,WJ,13,1,"visit people in their homes to convince them about the issue (canvassing, door knocking)",TRUE
vmqmbv8s3rhrkqxp0v6svqvm,PJ,WJ,14,1,donate to activist groups who oppose the bill,TRUE
vmqmbv8s3rhrkqxp0v6svqvm,PJ,WJ,15,0,mock or insult individuals who support the bill,TRUE
vmqmbv8s3rhrkqxp0v6svqvm,PJ,WJ,16,1,"pay for adverts on social media (e.g., Facebook, Twitter, Instagram) to influence public opinion",TRUE
vmqmbv8s3rhrkqxp0v6svqvm,PJ,WJ,17,1,"stand or sit in a building and refuse to leave (stand-in, sit-in)",TRUE
vmqmbv8s3rhrkqxp0v6svqvm,PJ,WJ,18,1,"use social media (e.g., Facebook, Twitter, Instagram) to influence the public",TRUE
